program,threads,image,image_size,time_sec,time_tolerance_sec,io
mandelbrot_pth,1,full.log,16,0.0006775,2.06e-05,1
mandelbrot_pth,1,full.log,32,0.0008438,2.04e-05,1
mandelbrot_pth,1,full.log,64,0.0014338,2.88e-05,1
mandelbrot_pth,1,full.log,128,0.0037873,1.79e-05,1
mandelbrot_pth,1,full.log,256,0.0130249,2.92e-05,1
mandelbrot_pth,1,full.log,512,0.0494952,5.44e-05,1
mandelbrot_pth,1,full.log,1024,0.194821,0.000262,1
mandelbrot_pth,1,full.log,2048,0.774027,0.000587,1
mandelbrot_pth,1,full.log,4096,3.08245,0.00248,1
mandelbrot_pth,1,full.log,8192,12.31058,0.00829,1
mandelbrot_pth,1,seahorse.log,16,0.001037,8.32e-05,1
mandelbrot_pth,1,seahorse.log,32,0.001819,2.38e-05,1
mandelbrot_pth,1,seahorse.log,64,0.0053147,3.3e-05,1
mandelbrot_pth,1,seahorse.log,128,0.0189222,4.59e-05,1
mandelbrot_pth,1,seahorse.log,256,0.07342,0.000171,1
mandelbrot_pth,1,seahorse.log,512,0.2902278,7.76e-05,1
mandelbrot_pth,1,seahorse.log,1024,1.158018,0.000934,1
mandelbrot_pth,1,seahorse.log,2048,4.6442,12,1
mandelbrot_pth,1,seahorse.log,4096,18.49724,0.00702,1
mandelbrot_pth,1,seahorse.log,8192,73.8424,0.0335,1
mandelbrot_pth,1,triple_spiral.log,16,0.0009985,3.43e-05,1
mandelbrot_pth,1,triple_spiral.log,32,0.001957,1.48e-05,1
mandelbrot_pth,1,triple_spiral.log,64,0.0058754,2.17e-05,1
mandelbrot_pth,1,triple_spiral.log,128,0.021374,3.32e-05,1
mandelbrot_pth,1,triple_spiral.log,256,0.083094,0.000111,1
mandelbrot_pth,1,triple_spiral.log,512,0.330465,0.000639,1
mandelbrot_pth,1,triple_spiral.log,1024,1.3157,0.00123,1
mandelbrot_pth,1,triple_spiral.log,2048,5.24888,0.00292,1
mandelbrot_pth,1,triple_spiral.log,4096,21.0157,0.0142,1
mandelbrot_pth,1,triple_spiral.log,8192,83889,0.0252,1
mandelbrot_pth,2,elephant.log,16,0.0007868,2.1e-05,1
mandelbrot_pth,2,elephant.log,32,0.0013229,6.46e-05,1
mandelbrot_pth,2,elephant.log,64,0.0032323,8.34e-05,1
mandelbrot_pth,2,elephant.log,128,0.010802,0.000314,1
mandelbrot_pth,2,elephant.log,256,0.04145,0.00111,1
mandelbrot_pth,2,elephant.log,512,0.15235,0.00147,1
mandelbrot_pth,2,elephant.log,1024,0.5735,0.00165,1
mandelbrot_pth,2,elephant.log,2048,2.30352,0.00929,1
mandelbrot_pth,2,elephant.log,4096,9.2816,0.0227,1
mandelbrot_pth,2,elephant.log,8192,37.0606,73,1
mandelbrot_pth,2,full.log,16,0.000701,1.99e-05,1
mandelbrot_pth,2,full.log,32,0.0008079,4.42e-05,1
mandelbrot_pth,2,full.log,64,0.0011217,2.53e-05,1
mandelbrot_pth,2,full.log,128,0.0028153,8.27e-05,1
mandelbrot_pth,2,full.log,256,0.008567,0.000197,1
mandelbrot_pth,2,full.log,512,0.034163,0.000547,1
mandelbrot_pth,2,full.log,1024,0.12267,0.00129,1
mandelbrot_pth,2,full.log,2048,0.46575,0.00194,1
mandelbrot_pth,2,full.log,4096,1.82305,0.00335,1
mandelbrot_pth,2,full.log,8192,7407,0.0421,1
mandelbrot_pth,2,seahorse.log,16,0.000791,1.88e-05,1
mandelbrot_pth,2,seahorse.log,32,0.0012846,2.23e-05,1
mandelbrot_pth,2,seahorse.log,64,0.0034996,9.49e-05,1
mandelbrot_pth,2,seahorse.log,128,0.012171,0.00027,1
mandelbrot_pth,2,seahorse.log,256,0.04655,0.00104,1
mandelbrot_pth,2,seahorse.log,512,0.17661,0.00219,1
mandelbrot_pth,2,seahorse.log,1024,0.67681,0.00179,1
mandelbrot_pth,2,seahorse.log,2048,2.68188,0.00148,1
mandelbrot_pth,2,seahorse.log,4096,10.7546,0.0138,1
mandelbrot_pth,2,seahorse.log,8192,43.1833,49,1
mandelbrot_pth,2,triple_spiral.log,16,0.0007894,1.29e-05,1
mandelbrot_pth,2,triple_spiral.log,32,0.0013684,5.92e-05,1
mandelbrot_pth,2,triple_spiral.log,64,0.003711,0.000103,1
mandelbrot_pth,2,triple_spiral.log,128,0.013137,0.000326,1
mandelbrot_pth,2,triple_spiral.log,256,0.05292,0.000818,1
mandelbrot_pth,2,triple_spiral.log,512,0.18867,0.00169,1
mandelbrot_pth,2,triple_spiral.log,1024,0.72466,0.00167,1
mandelbrot_pth,2,triple_spiral.log,2048,2.8811,0.00476,1
mandelbrot_pth,2,triple_spiral.log,4096,11.5974,0.0188,1
mandelbrot_pth,2,triple_spiral.log,8192,46188,124,1
mandelbrot_pth,4,elephant.log,16,0.0008149,2.58e-05,1
mandelbrot_pth,4,elephant.log,32,0.0012109,3.74e-05,1
mandelbrot_pth,4,elephant.log,64,0.002769,0.000133,1
mandelbrot_pth,4,elephant.log,128,0.007223,0.000271,1
mandelbrot_pth,4,elephant.log,256,0.025215,0.000174,1
mandelbrot_pth,4,elephant.log,512,0.098739,0.000472,1
mandelbrot_pth,4,elephant.log,1024,0.40274,0.00362,1
mandelbrot_pth,4,elephant.log,2048,1.6672,0.0115,1
mandelbrot_pth,4,elephant.log,4096,6746,0.0359,1
mandelbrot_pth,4,elephant.log,8192,26544,104,1
mandelbrot_pth,4,full.log,16,0.0007914,7.84e-05,1
mandelbrot_pth,4,full.log,32,0.0007462,2.8e-05,1
mandelbrot_pth,4,full.log,64,0.0011601,3.7e-05,1
mandelbrot_pth,4,full.log,128,0.0025602,7.38e-05,1
mandelbrot_pth,4,full.log,256,0.007967,0.000193,1
mandelbrot_pth,4,full.log,512,0.028678,0.000164,1
mandelbrot_pth,4,full.log,1024,0.1110395,9.65e-05,1
mandelbrot_pth,4,full.log,2048,0.446043,0.000828,1
mandelbrot_pth,4,full.log,4096,1.80742,0.00277,1
mandelbrot_pth,4,full.log,8192,7.1891,0.0152,1
mandelbrot_pth,4,seahorse.log,16,0.0008159,1.71e-05,1
mandelbrot_pth,4,seahorse.log,32,0.0012502,4.88e-05,1
mandelbrot_pth,4,seahorse.log,64,0.002612,0.000113,1
mandelbrot_pth,4,seahorse.log,128,0.007539,0.000155,1
mandelbrot_pth,4,seahorse.log,256,0.0275814,2.44e-05,1
mandelbrot_pth,4,seahorse.log,512,0.108591,0.000212,1
mandelbrot_pth,4,seahorse.log,1024,0.42831,0.0012,1
mandelbrot_pth,4,seahorse.log,2048,1.76671,0.00251,1
mandelbrot_pth,4,seahorse.log,4096,7.0848,0.00748,1
mandelbrot_pth,4,seahorse.log,8192,28636,139,1
mandelbrot_pth,4,triple_spiral.log,16,0.0008368,4.31e-05,1
mandelbrot_pth,4,triple_spiral.log,32,0.0013538,6.98e-05,1
mandelbrot_pth,4,triple_spiral.log,64,0.003139,0.000179,1
mandelbrot_pth,4,triple_spiral.log,128,0.008023,0.000268,1
mandelbrot_pth,4,triple_spiral.log,256,0.0294,0.000154,1
mandelbrot_pth,4,triple_spiral.log,512,0.114915,0.000527,1
mandelbrot_pth,4,triple_spiral.log,1024,0.480838,0.000919,1
mandelbrot_pth,4,triple_spiral.log,2048,1.95165,0.00695,1
mandelbrot_pth,4,triple_spiral.log,4096,7.7568,0.0163,1
mandelbrot_pth,4,triple_spiral.log,8192,31002,105,1
mandelbrot_pth,6,elephant.log,16,0.0008751,6.38e-05,1
mandelbrot_pth,6,elephant.log,32,0.0012665,4.87e-05,1
mandelbrot_pth,6,elephant.log,64,0.0028889,5.45e-05,1
mandelbrot_pth,6,elephant.log,128,0.008183,0.000122,1
mandelbrot_pth,6,elephant.log,256,0.029376,0.000328,1
mandelbrot_pth,6,elephant.log,512,0.10382,0.00181,1
mandelbrot_pth,6,elephant.log,1024,0.40995,0.00491,1
mandelbrot_pth,6,elephant.log,2048,1.5922,0.0155,1
mandelbrot_pth,6,elephant.log,4096,6.4237,0.0483,1
mandelbrot_pth,6,elephant.log,8192,25.5367,0.0743,1
mandelbrot_pth,6,full.log,16,0.0007729,4.06e-05,1
mandelbrot_pth,6,full.log,32,0.0008767,6.89e-05,1
mandelbrot_pth,6,full.log,64,0.0012161,3.13e-05,1
mandelbrot_pth,6,full.log,128,0.0026775,4E-05,1
mandelbrot_pth,6,full.log,256,0.0081538,8.72e-05,1
mandelbrot_pth,6,full.log,512,0.030121,0.000433,1
mandelbrot_pth,6,full.log,1024,0.1181,1,1
mandelbrot_pth,6,full.log,2048,0.4387,0.00146,1
mandelbrot_pth,6,full.log,4096,1.75416,0.00474,1
mandelbrot_pth,6,full.log,8192,7.0031,0.0133,1
mandelbrot_pth,6,seahorse.log,16,0.0008413,2.17e-05,1
mandelbrot_pth,6,seahorse.log,32,0.0013528,3.94e-05,1
mandelbrot_pth,6,seahorse.log,64,0.002817,0.000109,1
mandelbrot_pth,6,seahorse.log,128,0.008053,0.00011,1
mandelbrot_pth,6,seahorse.log,256,0.027779,0.000345,1
mandelbrot_pth,6,seahorse.log,512,0.105543,0.000932,1
mandelbrot_pth,6,seahorse.log,1024,0.4287,0.00488,1
mandelbrot_pth,6,seahorse.log,2048,1.6858,0.0105,1
mandelbrot_pth,6,seahorse.log,4096,6.7682,0.0286,1
mandelbrot_pth,6,seahorse.log,8192,27.2838,0.0975,1
mandelbrot_pth,6,triple_spiral.log,16,0.0008755,2.26e-05,1
mandelbrot_pth,6,triple_spiral.log,32,0.0014133,4.91e-05,1
mandelbrot_pth,6,triple_spiral.log,64,0.003325,0.000174,1
mandelbrot_pth,6,triple_spiral.log,128,0.009046,0.000164,1
mandelbrot_pth,6,triple_spiral.log,256,0.03365,0.00063,1
mandelbrot_pth,6,triple_spiral.log,512,0.12301,0.0011,1
mandelbrot_pth,6,triple_spiral.log,1024,0.47945,0.00447,1
mandelbrot_pth,6,triple_spiral.log,2048,1.8796,0.0162,1
mandelbrot_pth,6,triple_spiral.log,4096,7.5075,0.0197,1
mandelbrot_pth,6,triple_spiral.log,8192,30083,111,1
mandelbrot_pth,8,elephant.log,16,0.001079,0.000232,1
mandelbrot_pth,8,elephant.log,32,0.001288,3.79e-05,1
mandelbrot_pth,8,elephant.log,64,0.00279,0.00015,1
mandelbrot_pth,8,elephant.log,128,0.007419,0.000128,1
mandelbrot_pth,8,elephant.log,256,0.026088,0.00026,1
mandelbrot_pth,8,elephant.log,512,0.10126,0.00124,1
mandelbrot_pth,8,elephant.log,1024,0.39967,0.00289,1
mandelbrot_pth,8,elephant.log,2048,1579,0.00546,1
mandelbrot_pth,8,elephant.log,4096,6283,0.0216,1
mandelbrot_pth,8,elephant.log,8192,25.1774,0.0392,1
mandelbrot_pth,8,full.log,16,0.0007936,2.48e-05,1
mandelbrot_pth,8,full.log,32,0.0008636,2.62e-05,1
mandelbrot_pth,8,full.log,64,0.0013202,3.03e-05,1
mandelbrot_pth,8,full.log,128,0.002761,0.000117,1
mandelbrot_pth,8,full.log,256,0.007476,0.000125,1
mandelbrot_pth,8,full.log,512,0.027368,0.000304,1
mandelbrot_pth,8,full.log,1024,0.10797,0.00143,1
mandelbrot_pth,8,full.log,2048,0.41927,0.00167,1
mandelbrot_pth,8,full.log,4096,1.68064,0.0065,1
mandelbrot_pth,8,full.log,8192,6.5699,0.0124,1
mandelbrot_pth,8,seahorse.log,16,0.001084,0.000161,1
mandelbrot_pth,8,seahorse.log,32,0.0013576,5.87e-05,1
mandelbrot_pth,8,seahorse.log,64,0.00278,0.000107,1
mandelbrot_pth,8,seahorse.log,128,0.007539,0.00023,1
mandelbrot_pth,8,seahorse.log,256,0.026648,0.000166,1
mandelbrot_pth,8,seahorse.log,512,0.101385,0.000564,1
mandelbrot_pth,8,seahorse.log,1024,0.41312,0.0016,1
mandelbrot_pth,8,seahorse.log,2048,1.64975,0.00456,1
mandelbrot_pth,8,seahorse.log,4096,6671,0.0228,1
mandelbrot_pth,8,seahorse.log,8192,26276,116,1
mandelbrot_pth,8,triple_spiral.log,16,0.000874,1.93e-05,1
mandelbrot_pth,8,triple_spiral.log,32,0.0013458,4.48e-05,1
mandelbrot_pth,8,triple_spiral.log,64,0.0029892,7.19e-05,1
mandelbrot_pth,8,triple_spiral.log,128,0.008027,0.000113,1
mandelbrot_pth,8,triple_spiral.log,256,0.029976,0.000452,1
mandelbrot_pth,8,triple_spiral.log,512,0.117597,0.000543,1
mandelbrot_pth,8,triple_spiral.log,1024,0.46577,0.00241,1
mandelbrot_pth,8,triple_spiral.log,2048,1.85588,0.00623,1
mandelbrot_pth,8,triple_spiral.log,4096,7433,0.0293,1
mandelbrot_pth,8,triple_spiral.log,8192,29761,103,1
mandelbrot_pth,16,elephant.log,16,0.000977,3.21e-05,1
mandelbrot_pth,16,elephant.log,32,0.001299,2.04e-05,1
mandelbrot_pth,16,elephant.log,64,0.0025724,3.74e-05,1
mandelbrot_pth,16,elephant.log,128,0.007336,0.00014,1
mandelbrot_pth,16,elephant.log,256,0.025288,0.000246,1
mandelbrot_pth,16,elephant.log,512,0.099812,0.00028,1
mandelbrot_pth,16,elephant.log,1024,0.39739,0.00193,1
mandelbrot_pth,16,elephant.log,2048,1.56882,0.00283,1
mandelbrot_pth,16,elephant.log,4096,6.2831,0.0111,1
mandelbrot_pth,16,elephant.log,8192,25.0011,0.0512,1
mandelbrot_pth,16,full.log,16,0.0009707,4.55e-05,1
mandelbrot_pth,16,full.log,32,0.0010097,3.91e-05,1
mandelbrot_pth,16,full.log,64,0.0013616,8.59e-05,1
mandelbrot_pth,16,full.log,128,0.0026104,5.44e-05,1
mandelbrot_pth,16,full.log,256,0.007244,0.000137,1
mandelbrot_pth,16,full.log,512,0.025893,0.000456,1
mandelbrot_pth,16,full.log,1024,0.097972,0.000636,1
mandelbrot_pth,16,full.log,2048,0.38615,0.00501,1
mandelbrot_pth,16,full.log,4096,1.50347,0.00782,1
mandelbrot_pth,16,full.log,8192,5.9347,0.0224,1
mandelbrot_pth,16,seahorse.log,16,0.001241,0.000238,1
mandelbrot_pth,16,seahorse.log,32,0.0014198,9.28e-05,1
mandelbrot_pth,16,seahorse.log,64,0.0028452,9.38e-05,1
mandelbrot_pth,16,seahorse.log,128,0.0073266,6.3e-05,1
mandelbrot_pth,16,seahorse.log,256,0.026406,0.000216,1
mandelbrot_pth,16,seahorse.log,512,0.103887,0.000681,1
mandelbrot_pth,16,seahorse.log,1024,0.414151,0.000782,1
mandelbrot_pth,16,seahorse.log,2048,1.65658,0.00261,1
mandelbrot_pth,16,seahorse.log,4096,6.5526,0.0176,1
mandelbrot_pth,16,seahorse.log,8192,26308,108,1
mandelbrot_pth,16,triple_spiral.log,16,0.00108,9.59e-05,1
mandelbrot_pth,16,triple_spiral.log,32,0.0015586,8.61e-05,1
mandelbrot_pth,16,triple_spiral.log,64,0.0030283,7.29e-05,1
mandelbrot_pth,16,triple_spiral.log,128,0.008536,0.000137,1
mandelbrot_pth,16,triple_spiral.log,256,0.02999,0.000227,1
mandelbrot_pth,16,triple_spiral.log,512,0.117869,0.000657,1
mandelbrot_pth,16,triple_spiral.log,1024,0.47145,0.00187,1
mandelbrot_pth,16,triple_spiral.log,2048,1.8632,0.00324,1
mandelbrot_pth,16,triple_spiral.log,4096,7.43069,0.00953,1
mandelbrot_pth,16,triple_spiral.log,8192,29.5858,0.0744,1
mandelbrot_pth,32,elephant.log,16,0.0015847,4.86e-05,1
mandelbrot_pth,32,elephant.log,32,0.0016164,4.08e-05,1
mandelbrot_pth,32,elephant.log,64,0.0028816,7.17e-05,1
mandelbrot_pth,32,elephant.log,128,0.007512,0.000133,1
mandelbrot_pth,32,elephant.log,256,0.024863,0.000186,1
mandelbrot_pth,32,elephant.log,512,0.098477,0.000169,1
mandelbrot_pth,32,elephant.log,1024,0.387487,0.000534,1
mandelbrot_pth,32,elephant.log,2048,1.55107,0.00465,1
mandelbrot_pth,32,elephant.log,4096,6.2569,0.0116,1
mandelbrot_pth,32,elephant.log,8192,24.8874,0.0643,1
mandelbrot_pth,32,full.log,16,0.0013877,7.72e-05,1
mandelbrot_pth,32,full.log,32,0.001658,0.000238,1
mandelbrot_pth,32,full.log,64,0.0016073,7.39e-05,1
mandelbrot_pth,32,full.log,128,0.0028039,4.96e-05,1
mandelbrot_pth,32,full.log,256,0.0071196,9.82e-05,1
mandelbrot_pth,32,full.log,512,0.023948,0.000139,1
mandelbrot_pth,32,full.log,1024,0.092235,0.000605,1
mandelbrot_pth,32,full.log,2048,0.35891,0.00149,1
mandelbrot_pth,32,full.log,4096,1.43266,0.00688,1
mandelbrot_pth,32,full.log,8192,5.7124,14,1
mandelbrot_pth,32,seahorse.log,16,0.001585,2.9e-05,1
mandelbrot_pth,32,seahorse.log,32,0.0016142,3.56e-05,1
mandelbrot_pth,32,seahorse.log,64,0.0029736,7.5e-05,1
mandelbrot_pth,32,seahorse.log,128,0.007845,0.00018,1
mandelbrot_pth,32,seahorse.log,256,0.025978,0.000195,1
mandelbrot_pth,32,seahorse.log,512,0.103201,0.000348,1
mandelbrot_pth,32,seahorse.log,1024,0.407406,0.00077,1
mandelbrot_pth,32,seahorse.log,2048,1.60975,0.00546,1
mandelbrot_pth,32,seahorse.log,4096,6564,16,1
mandelbrot_pth,32,seahorse.log,8192,26.2744,0.0827,1
mandelbrot_pth,32,triple_spiral.log,16,0.001784,0.000148,1
mandelbrot_pth,32,triple_spiral.log,32,0.0016871,3.25e-05,1
mandelbrot_pth,32,triple_spiral.log,64,0.0032741,5.27e-05,1
mandelbrot_pth,32,triple_spiral.log,128,0.008497,0.000153,1
mandelbrot_pth,32,triple_spiral.log,256,0.029429,0.000209,1
mandelbrot_pth,32,triple_spiral.log,512,0.116515,0.000559,1
mandelbrot_pth,32,triple_spiral.log,1024,0.46067,0.00205,1
mandelbrot_pth,32,triple_spiral.log,2048,1.85458,0.00308,1
mandelbrot_pth,32,triple_spiral.log,4096,7.4256,0.0102,1
mandelbrot_pth,32,triple_spiral.log,8192,29.5731,0.0949,1
mandelbrot_omp,1,elephant.log,16,0.0009355,2.56e-05,0
mandelbrot_omp,1,elephant.log,32,0.0018358,4.59e-05,0
mandelbrot_omp,1,elephant.log,64,0.0052333,2.36e-05,0
mandelbrot_omp,1,elephant.log,128,0.018876,0.000107,0
mandelbrot_omp,1,elephant.log,256,0.0715776,5.59e-05,0
mandelbrot_omp,1,elephant.log,512,0.282692,0.000144,0
mandelbrot_omp,1,elephant.log,1024,1.124971,0.000649,0
mandelbrot_omp,1,elephant.log,2048,4.5397,0.0106,0
mandelbrot_omp,1,elephant.log,4096,18.0812,0.0129,0
mandelbrot_omp,1,elephant.log,8192,72.2834,0.0348,0
mandelbrot_omp,1,full.log,16,0.0007202,1.57e-05,0
mandelbrot_omp,1,full.log,32,0.0008937,3.9e-05,0
mandelbrot_omp,1,full.log,64,0.00262,0.00102,0
mandelbrot_omp,1,full.log,128,0.0043074,6.64e-05,0
mandelbrot_omp,1,full.log,256,0.0147885,6.52e-05,0
mandelbrot_omp,1,full.log,512,0.055859,0.000346,0
mandelbrot_omp,1,full.log,1024,0.218505,0.000261,0
mandelbrot_omp,1,full.log,2048,0.89328,0.0043,0
mandelbrot_omp,1,full.log,4096,3.5884,0.0247,0
mandelbrot_omp,1,full.log,8192,14.1836,0.0135,0
mandelbrot_omp,1,seahorse.log,16,0.0009693,2.52e-05,0
mandelbrot_omp,1,seahorse.log,32,0.0019162,5.14e-05,0
mandelbrot_omp,1,seahorse.log,64,0.0054452,3.26e-05,0
mandelbrot_omp,1,seahorse.log,128,0.0197308,7.07e-05,0
mandelbrot_omp,1,seahorse.log,256,0.0756641,6.94e-05,0
mandelbrot_omp,1,seahorse.log,512,0.299753,0.000442,0
mandelbrot_omp,1,seahorse.log,1024,1.192196,0.000918,0
mandelbrot_omp,1,seahorse.log,2048,4.77726,0.00522,0
mandelbrot_omp,1,seahorse.log,4096,19.0753,0.0079,0
mandelbrot_omp,1,seahorse.log,8192,76.2729,0.0206,0
mandelbrot_omp,1,triple_spiral.log,16,0.0010561,3.44e-05,0
mandelbrot_omp,1,triple_spiral.log,32,0.0020327,2.22e-05,0
mandelbrot_omp,1,triple_spiral.log,64,0.006355,0.000271,0
mandelbrot_omp,1,triple_spiral.log,128,0.0220737,3.19e-05,0
mandelbrot_omp,1,triple_spiral.log,256,0.085437,8.73e-05,0
mandelbrot_omp,1,triple_spiral.log,512,0.337226,0.000207,0
mandelbrot_omp,1,triple_spiral.log,1024,1.345305,0.000726,0
mandelbrot_omp,1,triple_spiral.log,2048,5.39677,0.00417,0
mandelbrot_omp,1,triple_spiral.log,4096,21.57162,0.00587,0
mandelbrot_omp,1,triple_spiral.log,8192,86.3167,19,0
mandelbrot_omp,2,elephant.log,16,0.0021,0.00113,0
mandelbrot_omp,2,elephant.log,32,0.003421,0.00094,0
mandelbrot_omp,2,elephant.log,64,0.0031474,2.62e-05,0
mandelbrot_omp,2,elephant.log,128,0.0102592,3.15e-05,0
mandelbrot_omp,2,elephant.log,256,0.038547,0.000243,0
mandelbrot_omp,2,elephant.log,512,0.148996,0.000158,0
mandelbrot_omp,2,elephant.log,1024,0.591914,0.000533,0
mandelbrot_omp,2,elephant.log,2048,2.45236,0.00661,0
mandelbrot_omp,2,elephant.log,4096,9.8195,0.0197,0
mandelbrot_omp,2,elephant.log,8192,39.2538,0.0829,0
mandelbrot_omp,2,full.log,16,0.0008306,4.48e-05,0
mandelbrot_omp,2,full.log,32,0.001719,0.000267,0
mandelbrot_omp,2,full.log,64,0.001332,3.03e-05,0
mandelbrot_omp,2,full.log,128,0.0030969,8.14e-05,0
mandelbrot_omp,2,full.log,256,0.0103137,2.78e-05,0
mandelbrot_omp,2,full.log,512,0.0351983,6.71e-05,0
mandelbrot_omp,2,full.log,1024,0.136604,0.000139,0
mandelbrot_omp,2,full.log,2048,0.59287,0.00479,0
mandelbrot_omp,2,full.log,4096,2.34114,0.00944,0
mandelbrot_omp,2,full.log,8192,9.2655,0.0139,0
mandelbrot_omp,2,seahorse.log,16,0.001731,0.000816,0
mandelbrot_omp,2,seahorse.log,32,0.002499,0.000258,0
mandelbrot_omp,2,seahorse.log,64,0.0035779,2.76e-05,0
mandelbrot_omp,2,seahorse.log,128,0.0118454,3.21e-05,0
mandelbrot_omp,2,seahorse.log,256,0.044489,2.98e-05,0
mandelbrot_omp,2,seahorse.log,512,0.174964,0.000147,0
mandelbrot_omp,2,seahorse.log,1024,0.695362,0.000565,0
mandelbrot_omp,2,seahorse.log,2048,2.80544,0.00365,0
mandelbrot_omp,2,seahorse.log,4096,11.3448,0.0393,0
mandelbrot_omp,2,seahorse.log,8192,45.4803,77,0
mandelbrot_omp,2,triple_spiral.log,16,0.002179,0.000348,0
mandelbrot_omp,2,triple_spiral.log,32,0.0014699,1.44e-05,0
mandelbrot_omp,2,triple_spiral.log,64,0.0038414,7.84e-05,0
mandelbrot_omp,2,triple_spiral.log,128,0.0125786,3.65e-05,0
mandelbrot_omp,2,triple_spiral.log,256,0.047637,7.07e-05,0
mandelbrot_omp,2,triple_spiral.log,512,0.187222,0.000912,0
mandelbrot_omp,2,triple_spiral.log,1024,0.74562,0.00168,0
mandelbrot_omp,2,triple_spiral.log,2048,3.0561,0.00892,0
mandelbrot_omp,2,triple_spiral.log,4096,12.1523,0.0267,0
mandelbrot_omp,2,triple_spiral.log,8192,48.7939,0.0681,0
mandelbrot_omp,4,elephant.log,16,0.002544,0.00048,0
mandelbrot_omp,4,elephant.log,32,0.002024,0.000414,0
mandelbrot_omp,4,elephant.log,64,0.003574,0.000419,0
mandelbrot_omp,4,elephant.log,128,0.008095,0.000266,0
mandelbrot_omp,4,elephant.log,256,0.027519,0.000486,0
mandelbrot_omp,4,elephant.log,512,0.10682,0.00195,0
mandelbrot_omp,4,elephant.log,1024,0.44361,0.00554,0
mandelbrot_omp,4,elephant.log,2048,1.7976,0.0217,0
mandelbrot_omp,4,elephant.log,4096,6.6257,0.0614,0
mandelbrot_omp,4,elephant.log,8192,28406,274,0
mandelbrot_omp,4,full.log,16,0.00327,0.00101,0
mandelbrot_omp,4,full.log,32,0.002253,0.000531,0
mandelbrot_omp,4,full.log,64,0.001765,0.00022,0
mandelbrot_omp,4,full.log,128,0.003645,0.00018,0
mandelbrot_omp,4,full.log,256,0.010741,0.000314,0
